8a64c6be8c884928a331948a851e499b87634a52fbfbd93b5cc1e35f8e24a1b3, 0000, 0, naive, 29574, 506
8a64c6be8c884928a331948a851e499b87634a52fbfbd93b5cc1e35f8e24a1b3, 0000, 0, random, 3019494824880053723, 2828
8a64c6be8c884928a331948a851e499b87634a52fbfbd93b5cc1e35f8e24a1b3, 0, 1, naive, 0, 0
8a64c6be8c884928a331948a851e499b87634a52fbfbd93b5cc1e35f8e24a1b3, 0, 1, random, 2564040689912856802, 1
8a64c6be8c884928a331948a851e499b87634a52fbfbd93b5cc1e35f8e24a1b3, 00, 1, naive, 3, 0
8a64c6be8c884928a331948a851e499b87634a52fbfbd93b5cc1e35f8e24a1b3, 00, 1, random, 3532934626976971755, 1
8a64c6be8c884928a331948a851e499b87634a52fbfbd93b5cc1e35f8e24a1b3, 000, 1, naive, 88, 1
8a64c6be8c884928a331948a851e499b87634a52fbfbd93b5cc1e35f8e24a1b3, 000, 1, random, 8714517304854323737, 4
8a64c6be8c884928a331948a851e499b87634a52fbfbd93b5cc1e35f8e24a1b3, 0000, 1, naive, 710, 12
8a64c6be8c884928a331948a851e499b87634a52fbfbd93b5cc1e35f8e24a1b3, 0000, 1, random, 2942100494895858191, 129
8a64c6be8c884928a331948a851e499b87634a52fbfbd93b5cc1e35f8e24a1b3, 0, 2, naive, 0, 0
8a64c6be8c884928a331948a851e499b87634a52fbfbd93b5cc1e35f8e24a1b3, 0, 2, random, 6126697065737783364, 8
8a64c6be8c884928a331948a851e499b87634a52fbfbd93b5cc1e35f8e24a1b3, 00, 2, naive, 166, 3
8a64c6be8c884928a331948a851e499b87634a52fbfbd93b5cc1e35f8e24a1b3, 00, 2, random, 4232302328084975391, 125
8a64c6be8c884928a331948a851e499b87634a52fbfbd93b5cc1e35f8e24a1b3, 000, 2, naive, 4944, 82
8a64c6be8c884928a331948a851e499b87634a52fbfbd93b5cc1e35f8e24a1b3, 000, 2, random, 669344337723135271, 4650
8a64c6be8c884928a331948a851e499b87634a52fbfbd93b5cc1e35f8e24a1b3, 0000, 2, naive, 34624, 671
8a64c6be8c884928a331948a851e499b87634a52fbfbd93b5cc1e35f8e24a1b3, 0000, 2, random, 6511484496156469386, 8420
6d9df3f73ec7992dd764a85f0c192e162c7977071bde38f0b3bad9bc46998142, 0, 0, naive, 0, 0
6d9df3f73ec7992dd764a85f0c192e162c7977071bde38f0b3bad9bc46998142, 0, 0, random, 5181998807597980258, 4
6d9df3f73ec7992dd764a85f0c192e162c7977071bde38f0b3bad9bc46998142, 00, 0, naive, 73, 2
6d9df3f73ec7992dd764a85f0c192e162c7977071bde38f0b3bad9bc46998142, 00, 0, random, 6190011996548650394, 35
6d9df3f73ec7992dd764a85f0c192e162c7977071bde38f0b3bad9bc46998142, 000, 0, naive, 5112, 86
6d9df3f73ec7992dd764a85f0c192e162c7977071bde38f0b3bad9bc46998142, 000, 0, random, 2777544465741064492, 609
6d9df3f73ec7992dd764a85f0c192e162c7977071bde38f0b3bad9bc46998142, 0000, 0, naive, 5112, 86
6d9df3f73ec7992dd764a85f0c192e162c7977071bde38f0b3bad9bc46998142, 0000, 0, random, 2709629197352282629, 22109
6d9df3f73ec7992dd764a85f0c192e162c7977071bde38f0b3bad9bc46998142, 0, 1, naive, 0, 0
6d9df3f73ec7992dd764a85f0c192e162c7977071bde38f0b3bad9bc46998142, 0, 1, random, 8214930327829297922, 0
6d9df3f73ec7992dd764a85f0c192e162c7977071bde38f0b3bad9bc46998142, 00, 1, naive, 1, 0
6d9df3f73ec7992dd764a85f0c192e162c7977071bde38f0b3bad9bc46998142, 00, 1, random, 6776711556178572807, 0
6d9df3f73ec7992dd764a85f0c192e162c7977071bde38f0b3bad9bc46998142, 000, 1, naive, 62, 1
6d9df3f73ec7992dd764a85f0c192e162c7977071bde38f0b3bad9bc46998142, 000, 1, random, 3131000370556515157, 28
6d9df3f73ec7992dd764a85f0c192e162c7977071bde38f0b3bad9bc46998142, 0000, 1, naive, 627, 10
6d9df3f73ec7992dd764a85f0c192e162c7977071bde38f0b3bad9bc46998142, 0000, 1, random, 8926839498089962106, 35
6d9df3f73ec7992dd764a85f0c192e162c7977071bde38f0b3bad9bc46998142, 0, 2, naive, 9, 0
6d9df3f73ec7992dd764a85f0c192e162c7977071bde38f0b3bad9bc46998142, 0, 2, random, 24453288879439059, 1
6d9df3f73ec7992dd764a85f0c192e162c7977071bde38f0b3bad9bc46998142, 00, 2, naive, 136, 2
6d9df3f73ec7992dd764a85f0c192e162c7977071bde38f0b3bad9bc46998142, 00, 2, random, 5493489711142906015, 11
6d9df3f73ec7992dd764a85f0c192e162c7977071bde38f0b3bad9bc46998142, 000, 2, naive, 5758, 98
6d9df3f73ec7992dd764a85f0c192e162c7977071bde38f0b3bad9bc46998142, 000, 2, random, 5989560477114532140, 1343
6d9df3f73ec7992dd764a85f0c192e162c7977071bde38f0b3bad9bc46998142, 0000, 2, naive, 46936, 786
6d9df3f73ec7992dd764a85f0c192e162c7977071bde38f0b3bad9bc46998142, 0000, 2, random, 2235855579899360159, 16729
b7e7bf29c7816ac676fd47a8fa03cba2cf61af1c5e8c40d142bd605efaa8f38f, 0, 0, naive, 0, 0
b7e7bf29c7816ac676fd47a8fa03cba2cf61af1c5e8c40d142bd605efaa8f38f, 0, 0, random, 3284940088307902624, 2
b7e7bf29c7816ac676fd47a8fa03cba2cf61af1c5e8c40d142bd605efaa8f38f, 00, 0, naive, 479, 8
b7e7bf29c7816ac676fd47a8fa03cba2cf61af1c5e8c40d142bd605efaa8f38f, 00, 0, random, 8685450322083851849, 7
b7e7bf29c7816ac676fd47a8fa03cba2cf61af1c5e8c40d142bd605efaa8f38f, 000, 0, naive, 3012, 51
b7e7bf29c7816ac676fd47a8fa03cba2cf61af1c5e8c40d142bd605efaa8f38f, 000, 0, random, 6877252878355567494, 1949
b7e7bf29c7816ac676fd47a8fa03cba2cf61af1c5e8c40d142bd605efaa8f38f, 0000, 0, naive, 97143, 1661
b7e7bf29c7816ac676fd47a8fa03cba2cf61af1c5e8c40d142bd605efaa8f38f, 0000, 0, random, 8246921682315099434, 3363
b7e7bf29c7816ac676fd47a8fa03cba2cf61af1c5e8c40d142bd605efaa8f38f, 0, 1, naive, 0, 0
b7e7bf29c7816ac676fd47a8fa03cba2cf61af1c5e8c40d142bd605efaa8f38f, 0, 1, random, 1200154947595511082, 0
b7e7bf29c7816ac676fd47a8fa03cba2cf61af1c5e8c40d142bd605efaa8f38f, 00, 1, naive, 3, 0
b7e7bf29c7816ac676fd47a8fa03cba2cf61af1c5e8c40d142bd605efaa8f38f, 00, 1, random, 2171789294303520229, 1
b7e7bf29c7816ac676fd47a8fa03cba2cf61af1c5e8c40d142bd605efaa8f38f, 000, 1, naive, 83, 1
b7e7bf29c7816ac676fd47a8fa03cba2cf61af1c5e8c40d142bd605efaa8f38f, 000, 1, random, 5511371348557359721, 20
b7e7bf29c7816ac676fd47a8fa03cba2cf61af1c5e8c40d142bd605efaa8f38f, 0000, 1, naive, 1860, 30
b7e7bf29c7816ac676fd47a8fa03cba2cf61af1c5e8c40d142bd605efaa8f38f, 0000, 1, random, 2008560660476418697, 54
b7e7bf29c7816ac676fd47a8fa03cba2cf61af1c5e8c40d142bd605efaa8f38f, 0, 2, naive, 2, 0
b7e7bf29c7816ac676fd47a8fa03cba2cf61af1c5e8c40d142bd605efaa8f38f, 0, 2, random, 5116731118656561660, 2
b7e7bf29c7816ac676fd47a8fa03cba2cf61af1c5e8c40d142bd605efaa8f38f, 00, 2, naive, 485, 8
b7e7bf29c7816ac676fd47a8fa03cba2cf61af1c5e8c40d142bd605efaa8f38f, 00, 2, random, 2725199625409008953, 8
b7e7bf29c7816ac676fd47a8fa03cba2cf61af1c5e8c40d142bd605efaa8f38f, 000, 2, naive, 1397, 24
b7e7bf29c7816ac676fd47a8fa03cba2cf61af1c5e8c40d142bd605efaa8f38f, 000, 2, random, 4327573539842266046, 326
b7e7bf29c7816ac676fd47a8fa03cba2cf61af1c5e8c40d142bd605efaa8f38f, 0000, 2, naive, 174957, 2970
b7e7bf29c7816ac676fd47a8fa03cba2cf61af1c5e8c40d142bd605efaa8f38f, 0000, 2, random, 8767993775159114415, 4730
efce00ec91342545ab4bbf1ced3474886fd6d532a8c3cf7e0b14d9ced789e04c, 0, 0, naive, 6, 0
efce00ec91342545ab4bbf1ced3474886fd6d532a8c3cf7e0b14d9ced789e04c, 0, 0, random, 6414331402430838496, 3
efce00ec91342545ab4bbf1ced3474886fd6d532a8c3cf7e0b14d9ced789e04c, 00, 0, naive, 11, 0
efce00ec91342545ab4bbf1ced3474886fd6d532a8c3cf7e0b14d9ced789e04c, 00, 0, random, 6415865562720401928, 10
efce00ec91342545ab4bbf1ced3474886fd6d532a8c3cf7e0b14d9ced789e04c, 000, 0, naive, 3715, 62
efce00ec91342545ab4bbf1ced3474886fd6d532a8c3cf7e0b14d9ced789e04c, 000, 0, random, 4203390233928151565, 14
efce00ec91342545ab4bbf1ced3474886fd6d532a8c3cf7e0b14d9ced789e04c, 0000, 0, naive, 10487, 179
efce00ec91342545ab4bbf1ced3474886fd6d532a8c3cf7e0b14d9ced789e04c, 0000, 0, random, 7490764723877212674, 1795
efce00ec91342545ab4bbf1ced3474886fd6d532a8c3cf7e0b14d9ced789e04c, 0, 1, naive, 0, 0
efce00ec91342545ab4bbf1ced3474886fd6d532a8c3cf7e0b14d9ced789e04c, 0, 1, random, 3460306424994926574, 0
efce00ec91342545ab4bbf1ced3474886fd6d532a8c3cf7e0b14d9ced789e04c, 00, 1, naive, 1, 0
efce00ec91342545ab4bbf1ced3474886fd6d532a8c3cf7e0b14d9ced789e04c, 00, 1, random, 8888746017541588070, 1
efce00ec91342545ab4bbf1ced3474886fd6d532a8c3cf7e0b14d9ced789e04c, 000, 1, naive, 99, 2
efce00ec91342545ab4bbf1ced3474886fd6d532a8c3cf7e0b14d9ced789e04c, 000, 1, random, 1640501665487195962, 1
efce00ec91342545ab4bbf1ced3474886fd6d532a8c3cf7e0b14d9ced789e04c, 0000, 1, naive, 1372, 25
efce00ec91342545ab4bbf1ced3474886fd6d532a8c3cf7e0b14d9ced789e04c, 0000, 1, random, 7838421056430595658, 440
efce00ec91342545ab4bbf1ced3474886fd6d532a8c3cf7e0b14d9ced789e04c, 0, 2, naive, 4, 0
efce00ec91342545ab4bbf1ced3474886fd6d532a8c3cf7e0b14d9ced789e04c, 0, 2, random, 8783001455686091570, 3
efce00ec91342545ab4bbf1ced3474886fd6d532a8c3cf7e0b14d9ced789e04c, 00, 2, naive, 14, 0
efce00ec91342545ab4bbf1ced3474886fd6d532a8c3cf7e0b14d9ced789e04c, 00, 2, random, 8366535470428581468, 31
efce00ec91342545ab4bbf1ced3474886fd6d532a8c3cf7e0b14d9ced789e04c, 000, 2, naive, 1044, 17
efce00ec91342545ab4bbf1ced3474886fd6d532a8c3cf7e0b14d9ced789e04c, 000, 2, random, 8266787691472491255, 512
efce00ec91342545ab4bbf1ced3474886fd6d532a8c3cf7e0b14d9ced789e04c, 0000, 2, naive, 12648, 227
efce00ec91342545ab4bbf1ced3474886fd6d532a8c3cf7e0b14d9ced789e04c, 0000, 2, random, 3638382166008421139, 25744
12a734421ca82d4afd040c75c982ea59b5024a43869b454de37f69ff0cf6c6d3, 0, 0, naive, 24, 0
12a734421ca82d4afd040c75c982ea59b5024a43869b454de37f69ff0cf6c6d3, 0, 0, random, 7061322613036227699, 7
12a734421ca82d4afd040c75c982ea59b5024a43869b454de37f69ff0cf6c6d3, 00, 0, naive, 226, 4
12a734421ca82d4afd040c75c982ea59b5024a43869b454de37f69ff0cf6c6d3, 00, 0, random, 1639090087852663685, 10
12a734421ca82d4afd040c75c982ea59b5024a43869b454de37f69ff0cf6c6d3, 000, 0, naive, 15195, 269
12a734421ca82d4afd040c75c982ea59b5024a43869b454de37f69ff0cf6c6d3, 000, 0, random, 8086696083158529725, 665
12a734421ca82d4afd040c75c982ea59b5024a43869b454de37f69ff0cf6c6d3, 0000, 0, naive, 174159, 3123
12a734421ca82d4afd040c75c982ea59b5024a43869b454de37f69ff0cf6c6d3, 0000, 0, random, 3169660699710023227, 25624
12a734421ca82d4afd040c75c982ea59b5024a43869b454de37f69ff0cf6c6d3, 0, 1, naive, 0, 1
12a734421ca82d4afd040c75c982ea59b5024a43869b454de37f69ff0cf6c6d3, 0, 1, random, 1659216354680051748, 0
12a734421ca82d4afd040c75c982ea59b5024a43869b454de37f69ff0cf6c6d3, 00, 1, naive, 4, 0
12a734421ca82d4afd040c75c982ea59b5024a43869b454de37f69ff0cf6c6d3, 00, 1, random, 2003092708870806145, 1
12a734421ca82d4afd040c75c982ea59b5024a43869b454de37f69ff0cf6c6d3, 000, 1, naive, 4, 0
12a734421ca82d4afd040c75c982ea59b5024a43869b454de37f69ff0cf6c6d3, 000, 1, random, 6899400286306263397, 9
12a734421ca82d4afd040c75c982ea59b5024a43869b454de37f69ff0cf6c6d3, 0000, 1, naive, 2319, 38
12a734421ca82d4afd040c75c982ea59b5024a43869b454de37f69ff0cf6c6d3, 0000, 1, random, 4637973345214834098, 5
12a734421ca82d4afd040c75c982ea59b5024a43869b454de37f69ff0cf6c6d3, 0, 2, naive, 3, 0
12a734421ca82d4afd040c75c982ea59b5024a43869b454de37f69ff0cf6c6d3, 0, 2, random, 1796567314505933030, 1
12a734421ca82d4afd040c75c982ea59b5024a43869b454de37f69ff0cf6c6d3, 00, 2, naive, 24, 0
12a734421ca82d4afd040c75c982ea59b5024a43869b454de37f69ff0cf6c6d3, 00, 2, random, 3102473536195184282, 29
12a734421ca82d4afd040c75c982ea59b5024a43869b454de37f69ff0cf6c6d3, 000, 2, naive, 565, 11
12a734421ca82d4afd040c75c982ea59b5024a43869b454de37f69ff0cf6c6d3, 000, 2, random, 5402545775759787261, 52
12a734421ca82d4afd040c75c982ea59b5024a43869b454de37f69ff0cf6c6d3, 0000, 2, naive, 32588, 580
12a734421ca82d4afd040c75c982ea59b5024a43869b454de37f69ff0cf6c6d3, 0000, 2, random, 1296036263169710419, 16808
4228e91856534cd984ffcede7973c11e96f0c8a52f83ad830c33ceeff5c9c7c3, 0, 0, naive, 37, 1
4228e91856534cd984ffcede7973c11e96f0c8a52f83ad830c33ceeff5c9c7c3, 0, 0, random, 8530193039335358456, 1
4228e91856534cd984ffcede7973c11e96f0c8a52f83ad830c33ceeff5c9c7c3, 00, 0, naive, 71, 2
4228e91856534cd984ffcede7973c11e96f0c8a52f83ad830c33ceeff5c9c7c3, 00, 0, random, 2690404733634039751, 38
4228e91856534cd984ffcede7973c11e96f0c8a52f83ad830c33ceeff5c9c7c3, 000, 0, naive, 343, 6
4228e91856534cd984ffcede7973c11e96f0c8a52f83ad830c33ceeff5c9c7c3, 000, 0, random, 3046369280914256388, 208
4228e91856534cd984ffcede7973c11e96f0c8a52f83ad830c33ceeff5c9c7c3, 0000, 0, naive, 9563, 161
4228e91856534cd984ffcede7973c11e96f0c8a52f83ad830c33ceeff5c9c7c3, 0000, 0, random, 5451727919561919402, 3647
4228e91856534cd984ffcede7973c11e96f0c8a52f83ad830c33ceeff5c9c7c3, 0, 1, naive, 0, 0
4228e91856534cd984ffcede7973c11e96f0c8a52f83ad830c33ceeff5c9c7c3, 0, 1, random, 2952809267907108470, 0
4228e91856534cd984ffcede7973c11e96f0c8a52f83ad830c33ceeff5c9c7c3, 00, 1, naive, 1, 0
4228e91856534cd984ffcede7973c11e96f0c8a52f83ad830c33ceeff5c9c7c3, 00, 1, random, 5943669735875209569, 0
4228e91856534cd984ffcede7973c11e96f0c8a52f83ad830c33ceeff5c9c7c3, 000, 1, naive, 38, 1
4228e91856534cd984ffcede7973c11e96f0c8a52f83ad830c33ceeff5c9c7c3, 000, 1, random, 859542928988534470, 13
4228e91856534cd984ffcede7973c11e96f0c8a52f83ad830c33ceeff5c9c7c3, 0000, 1, naive, 1139, 19
4228e91856534cd984ffcede7973c11e96f0c8a52f83ad830c33ceeff5c9c7c3, 0000, 1, random, 3805820390881894889, 55
4228e91856534cd984ffcede7973c11e96f0c8a52f83ad830c33ceeff5c9c7c3, 0, 2, naive, 2, 0
4228e91856534cd984ffcede7973c11e96f0c8a52f83ad830c33ceeff5c9c7c3, 0, 2, random, 7560410065470055321, 4
4228e91856534cd984ffcede7973c11e96f0c8a52f83ad830c33ceeff5c9c7c3, 00, 2, naive, 2, 0
4228e91856534cd984ffcede7973c11e96f0c8a52f83ad830c33ceeff5c9c7c3, 00, 2, random, 954066265300646770, 107
4228e91856534cd984ffcede7973c11e96f0c8a52f83ad830c33ceeff5c9c7c3, 000, 2, naive, 3128, 56
4228e91856534cd984ffcede7973c11e96f0c8a52f83ad830c33ceeff5c9c7c3, 000, 2, random, 4760867587778379901, 275
4228e91856534cd984ffcede7973c11e96f0c8a52f83ad830c33ceeff5c9c7c3, 0000, 2, naive, 53258, 924
4228e91856534cd984ffcede7973c11e96f0c8a52f83ad830c33ceeff5c9c7c3, 0000, 2, random, 5189509462333130355, 40987
0099dc9d54187a92662796f94878667805d4b5331262cbd86bab90025b318e43, 0, 0, naive, 5, 0
0099dc9d54187a92662796f94878667805d4b5331262cbd86bab90025b318e43, 0, 0, random, 4711092492298010920, 3
0099dc9d54187a92662796f94878667805d4b5331262cbd86bab90025b318e43, 00, 0, naive, 223, 4
0099dc9d54187a92662796f94878667805d4b5331262cbd86bab90025b318e43, 00, 0, random, 4483178346484490529, 10
0099dc9d54187a92662796f94878667805d4b5331262cbd86bab90025b318e43, 000, 0, naive, 1332, 23
0099dc9d54187a92662796f94878667805d4b5331262cbd86bab90025b318e43, 000, 0, random, 9221878422445492128, 2308
0099dc9d54187a92662796f94878667805d4b5331262cbd86bab90025b318e43, 0000, 0, naive, 27953, 493
0099dc9d54187a92662796f94878667805d4b5331262cbd86bab90025b318e43, 0000, 0, random, 5191547185464025235, 7559
0099dc9d54187a92662796f94878667805d4b5331262cbd86bab90025b318e43, 0, 1, naive, 0, 0
0099dc9d54187a92662796f94878667805d4b5331262cbd86bab90025b318e43, 0, 1, random, 1166333029492585583, 0
0099dc9d54187a92662796f94878667805d4b5331262cbd86bab90025b318e43, 00, 1, naive, 1, 0
0099dc9d54187a92662796f94878667805d4b5331262cbd86bab90025b318e43, 00, 1, random, 1114723992221195524, 1
0099dc9d54187a92662796f94878667805d4b5331262cbd86bab90025b318e43, 000, 1, naive, 1, 0
0099dc9d54187a92662796f94878667805d4b5331262cbd86bab90025b318e43, 000, 1, random, 9117739522961547490, 6
0099dc9d54187a92662796f94878667805d4b5331262cbd86bab90025b318e43, 0000, 1, naive, 1774, 31
0099dc9d54187a92662796f94878667805d4b5331262cbd86bab90025b318e43, 0000, 1, random, 7646190195377330562, 260
0099dc9d54187a92662796f94878667805d4b5331262cbd86bab90025b318e43, 0, 2, naive, 0, 0
0099dc9d54187a92662796f94878667805d4b5331262cbd86bab90025b318e43, 0, 2, random, 462355656530890499, 2
0099dc9d54187a92662796f94878667805d4b5331262cbd86bab90025b318e43, 00, 2, naive, 148, 4
0099dc9d54187a92662796f94878667805d4b5331262cbd86bab90025b318e43, 00, 2, random, 655319311279284085, 37
0099dc9d54187a92662796f94878667805d4b5331262cbd86bab90025b318e43, 000, 2, naive, 239, 5
0099dc9d54187a92662796f94878667805d4b5331262cbd86bab90025b318e43, 000, 2, random, 3148253622362197084, 190
0099dc9d54187a92662796f94878667805d4b5331262cbd86bab90025b318e43, 0000, 2, naive, 4996, 93
0099dc9d54187a92662796f94878667805d4b5331262cbd86bab90025b318e43, 0000, 2, random, 2195018237490601326, 15909
1297b17702b656b45f48615ad8d528b87d0f2b21d2a4aaa5632d349658837fa1, 0, 0, naive, 0, 0
1297b17702b656b45f48615ad8d528b87d0f2b21d2a4aaa5632d349658837fa1, 0, 0, random, 695584788331086111, 5
1297b17702b656b45f48615ad8d528b87d0f2b21d2a4aaa5632d349658837fa1, 00, 0, naive, 312, 6
1297b17702b656b45f48615ad8d528b87d0f2b21d2a4aaa5632d349658837fa1, 00, 0, random, 4367324388944903837, 64
1297b17702b656b45f48615ad8d528b87d0f2b21d2a4aaa5632d349658837fa1, 000, 0, naive, 1139, 27
1297b17702b656b45f48615ad8d528b87d0f2b21d2a4aaa5632d349658837fa1, 000, 0, random, 774115804379309572, 1453
1297b17702b656b45f48615ad8d528b87d0f2b21d2a4aaa5632d349658837fa1, 0000, 0, naive, 1139, 19
1297b17702b656b45f48615ad8d528b87d0f2b21d2a4aaa5632d349658837fa1, 0000, 0, random, 2433384880272296239, 2676
1297b17702b656b45f48615ad8d528b87d0f2b21d2a4aaa5632d349658837fa1, 0, 1, naive, 0, 0
1297b17702b656b45f48615ad8d528b87d0f2b21d2a4aaa5632d349658837fa1, 0, 1, random, 7922982862359156436, 0
1297b17702b656b45f48615ad8d528b87d0f2b21d2a4aaa5632d349658837fa1, 00, 1, naive, 39, 0
1297b17702b656b45f48615ad8d528b87d0f2b21d2a4aaa5632d349658837fa1, 00, 1, random, 2763699953946556177, 1
1297b17702b656b45f48615ad8d528b87d0f2b21d2a4aaa5632d349658837fa1, 000, 1, naive, 39, 1
1297b17702b656b45f48615ad8d528b87d0f2b21d2a4aaa5632d349658837fa1, 000, 1, random, 8668377028535061118, 4
1297b17702b656b45f48615ad8d528b87d0f2b21d2a4aaa5632d349658837fa1, 0000, 1, naive, 1139, 19
1297b17702b656b45f48615ad8d528b87d0f2b21d2a4aaa5632d349658837fa1, 0000, 1, random, 6545016347839672097, 131
1297b17702b656b45f48615ad8d528b87d0f2b21d2a4aaa5632d349658837fa1, 0, 2, naive, 22, 0
1297b17702b656b45f48615ad8d528b87d0f2b21d2a4aaa5632d349658837fa1, 0, 2, random, 3221074247677295923, 1
1297b17702b656b45f48615ad8d528b87d0f2b21d2a4aaa5632d349658837fa1, 00, 2, naive, 198, 4
1297b17702b656b45f48615ad8d528b87d0f2b21d2a4aaa5632d349658837fa1, 00, 2, random, 7365041190287144589, 35
1297b17702b656b45f48615ad8d528b87d0f2b21d2a4aaa5632d349658837fa1, 000, 2, naive, 1507, 25
1297b17702b656b45f48615ad8d528b87d0f2b21d2a4aaa5632d349658837fa1, 000, 2, random, 5450023405503330764, 195
1297b17702b656b45f48615ad8d528b87d0f2b21d2a4aaa5632d349658837fa1, 0000, 2, naive, 3653, 65
1297b17702b656b45f48615ad8d528b87d0f2b21d2a4aaa5632d349658837fa1, 0000, 2, random, 8347566572158138194, 18915
054d58dddf51037ef1e5442ee2a4038695b3173522fe643e72855f37b0074baf, 0, 0, naive, 4, 0
054d58dddf51037ef1e5442ee2a4038695b3173522fe643e72855f37b0074baf, 0, 0, random, 1332704572272259196, 1
054d58dddf51037ef1e5442ee2a4038695b3173522fe643e72855f37b0074baf, 00, 0, naive, 753, 14
054d58dddf51037ef1e5442ee2a4038695b3173522fe643e72855f37b0074baf, 00, 0, random, 4024477601477835096, 7
054d58dddf51037ef1e5442ee2a4038695b3173522fe643e72855f37b0074baf, 000, 0, naive, 753, 13
054d58dddf51037ef1e5442ee2a4038695b3173522fe643e72855f37b0074baf, 000, 0, random, 3795504822954202717, 209
054d58dddf51037ef1e5442ee2a4038695b3173522fe643e72855f37b0074baf, 0000, 0, naive, 60996, 1105
054d58dddf51037ef1e5442ee2a4038695b3173522fe643e72855f37b0074baf, 0000, 0, random, 1152578277241568436, 8818
054d58dddf51037ef1e5442ee2a4038695b3173522fe643e72855f37b0074baf, 0, 1, naive, 0, 0
054d58dddf51037ef1e5442ee2a4038695b3173522fe643e72855f37b0074baf, 0, 1, random, 1615922895821541216, 0
054d58dddf51037ef1e5442ee2a4038695b3173522fe643e72855f37b0074baf, 00, 1, naive, 0, 0
054d58dddf51037ef1e5442ee2a4038695b3173522fe643e72855f37b0074baf, 00, 1, random, 2897395729005533264, 1
054d58dddf51037ef1e5442ee2a4038695b3173522fe643e72855f37b0074baf, 000, 1, naive, 16, 0
054d58dddf51037ef1e5442ee2a4038695b3173522fe643e72855f37b0074baf, 000, 1, random, 849471654084538262, 3
054d58dddf51037ef1e5442ee2a4038695b3173522fe643e72855f37b0074baf, 0000, 1, naive, 540, 9
054d58dddf51037ef1e5442ee2a4038695b3173522fe643e72855f37b0074baf, 0000, 1, random, 1662425659619234534, 177
054d58dddf51037ef1e5442ee2a4038695b3173522fe643e72855f37b0074baf, 0, 2, naive, 0, 0
