
16192, 56, SHA3-224, 8, 69
16192, 56, SHA3-224, 16, 31
16192, 56, SHA3-224, 32, 31
16192, 56, SHA3-224, 64, 6
16192, 56, SHA3-224, 128, 16
16192, 56, SHA3-224, 256, 15
16192, 56, SHA3-224, 512, 16
16192, 56, SHA3-224, 1024, 0
16192, 56, SHA3-224, 2048, 0
16192, 56, SHA3-224, 4096, 15
16192, 56, SHA3-224, 8192, 0
16192, 56, SHA3-224, 16384, 22
16192, 56, SHA3-224, 32768, 16
16192, 56, SHA3-224, 65536, 31
16192, 56, SHA3-224, 131072, 53
16192, 56, SHA3-224, 262144, 131
16192, 56, SHA3-224, 524288, 232
16192, 56, SHA3-224, 1048576, 486
16192, 56, SHA3-224, 2097152, 951
16192, 56, SHA3-224, 4194304, 1838
16192, 56, SHA3-224, 8388608, 3677
16192, 56, SHA3-224, 16777216, 7347
16192, 56, SHA3-224, 33554432, 14850
16192, 56, SHA3-224, 67108864, 29644
16192, 64, SHA3-256, 1, 601
16192, 64, SHA3-256, 2, 319
16192, 64, SHA3-256, 4, 331
16192, 64, SHA3-256, 8, 464
16192, 64, SHA3-256, 16, 101
16192, 64, SHA3-256, 32, 90
16192, 64, SHA3-256, 64, 73
16192, 64, SHA3-256, 128, 83
16192, 64, SHA3-256, 256, 20
16192, 64, SHA3-256, 512, 13
16192, 64, SHA3-256, 1024, 22
16192, 64, SHA3-256, 2048, 9
16192, 64, SHA3-256, 4096, 9
16192, 64, SHA3-256, 8192, 10
16192, 64, SHA3-256, 16384, 16
16192, 64, SHA3-256, 32768, 19
16192, 64, SHA3-256, 65536, 52
16192, 64, SHA3-256, 131072, 218
16192, 64, SHA3-256, 262144, 180
16192, 64, SHA3-256, 524288, 1001
16192, 64, SHA3-256, 1048576, 1314
16192, 64, SHA3-256, 2097152, 1886
16192, 64, SHA3-256, 4194304, 2113
16192, 64, SHA3-256, 8388608, 3667
16192, 64, SHA3-256, 16777216, 7269
16192, 64, SHA3-256, 33554432, 14694
16192, 64, SHA3-256, 67108864, 29530
16192, 96, SHA3-384, 1, 818
16192, 96, SHA3-384, 2, 438
16192, 96, SHA3-384, 4, 200
16192, 96, SHA3-384, 8, 116
16192, 96, SHA3-384, 16, 53
16192, 96, SHA3-384, 32, 31
16192, 96, SHA3-384, 64, 16
16192, 96, SHA3-384, 128, 36
16192, 96, SHA3-384, 256, 0
16192, 96, SHA3-384, 512, 16
16192, 96, SHA3-384, 1024, 16
16192, 96, SHA3-384, 2048, 0
16192, 96, SHA3-384, 4096, 15
16192, 96, SHA3-384, 8192, 0
16192, 96, SHA3-384, 16384, 16
16192, 96, SHA3-384, 32768, 16
16192, 96, SHA3-384, 65536, 37
16192, 96, SHA3-384, 131072, 47
16192, 96, SHA3-384, 262144, 122
16192, 96, SHA3-384, 524288, 263
16192, 96, SHA3-384, 1048576, 486
16192, 96, SHA3-384, 2097152, 917
16192, 96, SHA3-384, 4194304, 1873
16192, 96, SHA3-384, 8388608, 3806
16192, 96, SHA3-384, 16777216, 7353
16192, 96, SHA3-384, 33554432, 14829
16192, 96, SHA3-384, 67108864, 31149
16192, 128, SHA3-512, 1, 1149
16192, 128, SHA3-512, 2, 586
16192, 128, SHA3-512, 4, 285
16192, 128, SHA3-512, 8, 184
16192, 128, SHA3-512, 16, 79
16192, 128, SHA3-512, 32, 38
16192, 128, SHA3-512, 64, 31
16192, 128, SHA3-512, 128, 16
16192, 128, SHA3-512, 256, 15
16192, 128, SHA3-512, 512, 20
16192, 128, SHA3-512, 1024, 0
16192, 128, SHA3-512, 2048, 16
16192, 128, SHA3-512, 4096, 0
16192, 128, SHA3-512, 8192, 16
16192, 128, SHA3-512, 16384, 15
16192, 128, SHA3-512, 32768, 16
16192, 128, SHA3-512, 65536, 33
16192, 128, SHA3-512, 131072, 66
16192, 128, SHA3-512, 262144, 115
16192, 128, SHA3-512, 524288, 254
16192, 128, SHA3-512, 1048576, 470
16192, 128, SHA3-512, 2097152, 949
16192, 128, SHA3-512, 4194304, 1919
16192, 128, SHA3-512, 8388608, 4061
16192, 128, SHA3-512, 16777216, 7929
16192, 128, SHA3-512, 33554432, 14976
16192, 128, SHA3-512, 67108864, 29807
24288, 40, SHA-1, 1, 554
24288, 40, SHA-1, 2, 263
24288, 40, SHA-1, 4, 137
24288, 40, SHA-1, 8, 85
24288, 40, SHA-1, 16, 62
24288, 40, SHA-1, 32, 16
24288, 40, SHA-1, 64, 22
24288, 40, SHA-1, 128, 15
24288, 40, SHA-1, 256, 16
24288, 40, SHA-1, 512, 16
24288, 40, SHA-1, 1024, 15
24288, 40, SHA-1, 2048, 16
24288, 40, SHA-1, 4096, 18
24288, 40, SHA-1, 8192, 3
24288, 40, SHA-1, 16384, 16
24288, 40, SHA-1, 32768, 15
24288, 40, SHA-1, 65536, 32
24288, 40, SHA-1, 131072, 68
24288, 40, SHA-1, 262144, 131
24288, 40, SHA-1, 524288, 239
24288, 40, SHA-1, 1048576, 463
24288, 40, SHA-1, 2097152, 918
24288, 40, SHA-1, 4194304, 1789
24288, 40, SHA-1, 8388608, 3581
24288, 40, SHA-1, 16777216, 7178
24288, 40, SHA-1, 33554432, 14585
24288, 40, SHA-1, 67108864, 29302
24288, 56, SHA-224, 1, 755
24288, 56, SHA-224, 2, 448
24288, 56, SHA-224, 4, 200
24288, 56, SHA-224, 8, 116
24288, 56, SHA-224, 16, 69
24288, 56, SHA-224, 32, 31
24288, 56, SHA-224, 64, 22
24288, 56, SHA-224, 128, 16
24288, 56, SHA-224, 256, 16
24288, 56, SHA-224, 512, 16
24288, 56, SHA-224, 1024, 0
24288, 56, SHA-224, 2048, 0
24288, 56, SHA-224, 4096, 22
24288, 56, SHA-224, 8192, 16
24288, 56, SHA-224, 16384, 15
24288, 56, SHA-224, 32768, 16
24288, 56, SHA-224, 65536, 31
24288, 56, SHA-224, 131072, 85
24288, 56, SHA-224, 262144, 116
24288, 56, SHA-224, 524288, 254
24288, 56, SHA-224, 1048576, 503
24288, 56, SHA-224, 2097152, 1194
24288, 56, SHA-224, 4194304, 1856
24288, 56, SHA-224, 8388608, 3960
24288, 56, SHA-224, 16777216, 7405
24288, 56, SHA-224, 33554432, 17156
24288, 56, SHA-224, 67108864, 30667
24288, 64, SHA-256, 1, 870
24288, 64, SHA-256, 2, 454
24288, 64, SHA-256, 4, 216
24288, 64, SHA-256, 8, 132
24288, 64, SHA-256, 16, 53
24288, 64, SHA-256, 32, 47
24288, 64, SHA-256, 64, 38
24288, 64, SHA-256, 128, 31
24288, 64, SHA-256, 256, 16
24288, 64, SHA-256, 512, 15
24288, 64, SHA-256, 1024, 23
24288, 64, SHA-256, 2048, 15
24288, 64, SHA-256, 4096, 16
24288, 64, SHA-256, 8192, 15
24288, 64, SHA-256, 16384, 16
24288, 64, SHA-256, 32768, 16
24288, 64, SHA-256, 65536, 37
24288, 64, SHA-256, 131072, 85
24288, 64, SHA-256, 262144, 131
24288, 64, SHA-256, 524288, 232
24288, 64, SHA-256, 1048576, 486
24288, 64, SHA-256, 2097152, 917
24288, 64, SHA-256, 4194304, 1973
24288, 64, SHA-256, 8388608, 3791
24288, 64, SHA-256, 16777216, 7430
24288, 64, SHA-256, 33554432, 15074
24288, 64, SHA-256, 67108864, 29313
24288, 96, SHA-384, 1, 1203
24288, 96, SHA-384, 2, 617
24288, 96, SHA-384, 4, 322
24288, 96, SHA-384, 8, 147
24288, 96, SHA-384, 16, 100
24288, 96, SHA-384, 32, 53
24288, 96, SHA-384, 64, 16
24288, 96, SHA-384, 128, 31
24288, 96, SHA-384, 256, 16
24288, 96, SHA-384, 512, 15
24288, 96, SHA-384, 1024, 21
24288, 96, SHA-384, 2048, 0
24288, 96, SHA-384, 4096, 31
24288, 96, SHA-384, 8192, 0
24288, 96, SHA-384, 16384, 16
24288, 96, SHA-384, 32768, 16
24288, 96, SHA-384, 65536, 37
24288, 96, SHA-384, 131072, 63
24288, 96, SHA-384, 262144, 132
24288, 96, SHA-384, 524288, 237
24288, 96, SHA-384, 1048576, 469
24288, 96, SHA-384, 2097152, 916
24288, 96, SHA-384, 4194304, 1819
24288, 96, SHA-384, 8388608, 3608
24288, 96, SHA-384, 16777216, 7200
24288, 96, SHA-384, 33554432, 14417
24288, 96, SHA-384, 67108864, 28680
24288, 128, SHA-512, 1, 1587
24288, 128, SHA-512, 2, 786
24288, 128, SHA-512, 4, 417
24288, 128, SHA-512, 8, 200
24288, 128, SHA-512, 16, 116
24288, 128, SHA-512, 32, 69
24288, 128, SHA-512, 64, 31
24288, 128, SHA-512, 128, 31
24288, 128, SHA-512, 256, 4
24288, 128, SHA-512, 512, 16
24288, 128, SHA-512, 1024, 16
24288, 128, SHA-512, 2048, 15
24288, 128, SHA-512, 4096, 16
24288, 128, SHA-512, 8192, 16
24288, 128, SHA-512, 16384, 21
24288, 128, SHA-512, 32768, 0
24288, 128, SHA-512, 65536, 16
24288, 128, SHA-512, 131072, 69
24288, 128, SHA-512, 262144, 116
24288, 128, SHA-512, 524288, 247
24288, 128, SHA-512, 1048576, 470
24288, 128, SHA-512, 2097152, 918
24288, 128, SHA-512, 4194304, 1789
24288, 128, SHA-512, 8388608, 3577
24288, 128, SHA-512, 16777216, 7177
24288, 128, SHA-512, 33554432, 14359
24288, 128, SHA-512, 67108864, 28673
24288, 56, SHA3-224, 1, 748
24288, 56, SHA3-224, 2, 385
24288, 56, SHA3-224, 4, 185
24288, 56, SHA3-224, 8, 116
24288, 56, SHA3-224, 16, 66
24288, 56, SHA3-224, 32, 32
24288, 56, SHA3-224, 64, 16
24288, 56, SHA3-224, 128, 15
24288, 56, SHA3-224, 256, 16
24288, 56, SHA3-224, 512, 6
24288, 56, SHA3-224, 1024, 16
24288, 56, SHA3-224, 2048, 15
24288, 56, SHA3-224, 4096, 0
24288, 56, SHA3-224, 8192, 16
24288, 56, SHA3-224, 16384, 16
24288, 56, SHA3-224, 32768, 15
24288, 56, SHA3-224, 65536, 38
24288, 56, SHA3-224, 131072, 62
24288, 56, SHA3-224, 262144, 122
24288, 56, SHA3-224, 524288, 231
24288, 56, SHA3-224, 1048576, 469
24288, 56, SHA3-224, 2097152, 934
24288, 56, SHA3-224, 4194304, 1819
24288, 56, SHA3-224, 8388608, 3621
24288, 56, SHA3-224, 16777216, 7266
24288, 56, SHA3-224, 33554432, 14449
24288, 56, SHA3-224, 67108864, 29027
24288, 64, SHA3-256, 1, 817
24288, 64, SHA3-256, 2, 438
24288, 64, SHA3-256, 4, 216
24288, 64, SHA3-256, 8, 132
24288, 64, SHA3-256, 16, 68
24288, 64, SHA3-256, 32, 32
24288, 64, SHA3-256, 64, 16
24288, 64, SHA3-256, 128, 22
24288, 64, SHA3-256, 256, 16
24288, 64, SHA3-256, 512, 15
24288, 64, SHA3-256, 1024, 16
24288, 64, SHA3-256, 2048, 16
24288, 64, SHA3-256, 4096, 15
24288, 64, SHA3-256, 8192, 0
24288, 64, SHA3-256, 16384, 22
24288, 64, SHA3-256, 32768, 16
24288, 64, SHA3-256, 65536, 31
24288, 64, SHA3-256, 131072, 54
24288, 64, SHA3-256, 262144, 131
24288, 64, SHA3-256, 524288, 231
24288, 64, SHA3-256, 1048576, 502
24288, 64, SHA3-256, 2097152, 917
24288, 64, SHA3-256, 4194304, 1826
24288, 64, SHA3-256, 8388608, 3638
24288, 64, SHA3-256, 16777216, 7375
24288, 64, SHA3-256, 33554432, 14532
24288, 64, SHA3-256, 67108864, 29341
24288, 96, SHA3-384, 1, 1218
24288, 96, SHA3-384, 2, 624
24288, 96, SHA3-384, 4, 331
24288, 96, SHA3-384, 8, 169
24288, 96, SHA3-384, 16, 95
24288, 96, SHA3-384, 32, 51
24288, 96, SHA3-384, 64, 31
24288, 96, SHA3-384, 128, 22
24288, 96, SHA3-384, 256, 16
24288, 96, SHA3-384, 512, 15
24288, 96, SHA3-384, 1024, 16
24288, 96, SHA3-384, 2048, 16
24288, 96, SHA3-384, 4096, 15
24288, 96, SHA3-384, 8192, 0
24288, 96, SHA3-384, 16384, 6
24288, 96, SHA3-384, 32768, 16
24288, 96, SHA3-384, 65536, 31
24288, 96, SHA3-384, 131072, 69
24288, 96, SHA3-384, 262144, 116
24288, 96, SHA3-384, 524288, 248
24288, 96, SHA3-384, 1048576, 485
24288, 96, SHA3-384, 2097152, 939
24288, 96, SHA3-384, 4194304, 1865
24288, 96, SHA3-384, 8388608, 3776
24288, 96, SHA3-384, 16777216, 7433
24288, 96, SHA3-384, 33554432, 14606
24288, 96, SHA3-384, 67108864, 29139
24288, 128, SHA3-512, 1, 1621
24288, 128, SHA3-512, 2, 817
24288, 128, SHA3-512, 4, 432
24288, 128, SHA3-512, 8, 222
24288, 128, SHA3-512, 16, 116
24288, 128, SHA3-512, 32, 63
24288, 128, SHA3-512, 64, 44
24288, 128, SHA3-512, 128, 16
24288, 128, SHA3-512, 256, 31
24288, 128, SHA3-512, 512, 18
24288, 128, SHA3-512, 1024, 11
24288, 128, SHA3-512, 2048, 0
24288, 128, SHA3-512, 4096, 0
24288, 128, SHA3-512, 8192, 16
24288, 128, SHA3-512, 16384, 16
24288, 128, SHA3-512, 32768, 15
24288, 128, SHA3-512, 65536, 38
24288, 128, SHA3-512, 131072, 63
24288, 128, SHA3-512, 262144, 116
24288, 128, SHA3-512, 524288, 269
24288, 128, SHA3-512, 1048576, 470
24288, 128, SHA3-512, 2097152, 932
24288, 128, SHA3-512, 4194304, 1858
24288, 128, SHA3-512, 8388608, 3708
24288, 128, SHA3-512, 16777216, 7534
24288, 128, SHA3-512, 33554432, 14800
24288, 128, SHA3-512, 67108864, 29649
40480, 40, SHA-1, 1, 886
40480, 40, SHA-1, 2, 448
40480, 40, SHA-1, 4, 223
40480, 40, SHA-1, 8, 132
40480, 40, SHA-1, 16, 69
40480, 40, SHA-1, 32, 47
40480, 40, SHA-1, 64, 37
40480, 40, SHA-1, 128, 31
40480, 40, SHA-1, 256, 16
40480, 40, SHA-1, 512, 15
40480, 40, SHA-1, 1024, 23
40480, 40, SHA-1, 2048, 16
40480, 40, SHA-1, 4096, 15
40480, 40, SHA-1, 8192, 16
40480, 40, SHA-1, 16384, 31
40480, 40, SHA-1, 32768, 22
40480, 40, SHA-1, 65536, 47
40480, 40, SHA-1, 131072, 53
40480, 40, SHA-1, 262144, 116
40480, 40, SHA-1, 524288, 232
40480, 40, SHA-1, 1048576, 461
40480, 40, SHA-1, 2097152, 902
40480, 40, SHA-1, 4194304, 1774
40480, 40, SHA-1, 8388608, 3609
40480, 40, SHA-1, 16777216, 7147
40480, 40, SHA-1, 33554432, 14271
40480, 40, SHA-1, 67108864, 28358
40480, 56, SHA-224, 1, 1203
40480, 56, SHA-224, 2, 616
40480, 56, SHA-224, 4, 317
40480, 56, SHA-224, 8, 169
40480, 56, SHA-224, 16, 100
40480, 56, SHA-224, 32, 66
40480, 56, SHA-224, 64, 33
40480, 56, SHA-224, 128, 32
40480, 56, SHA-224, 256, 37
40480, 56, SHA-224, 512, 16
40480, 56, SHA-224, 1024, 16
40480, 56, SHA-224, 2048, 15
40480, 56, SHA-224, 4096, 32
40480, 56, SHA-224, 8192, 22
40480, 56, SHA-224, 16384, 15
40480, 56, SHA-224, 32768, 32
40480, 56, SHA-224, 65536, 31
40480, 56, SHA-224, 131072, 68
40480, 56, SHA-224, 262144, 117
40480, 56, SHA-224, 524288, 238
40480, 56, SHA-224, 1048576, 479
40480, 56, SHA-224, 2097152, 924
40480, 56, SHA-224, 4194304, 1804
40480, 56, SHA-224, 8388608, 3657
40480, 56, SHA-224, 16777216, 7302
40480, 56, SHA-224, 33554432, 14536
40480, 56, SHA-224, 67108864, 28989
40480, 64, SHA-256, 1, 1372
40480, 64, SHA-256, 2, 717
40480, 64, SHA-256, 4, 354
40480, 64, SHA-256, 8, 185
40480, 64, SHA-256, 16, 100
40480, 64, SHA-256, 32, 63
40480, 64, SHA-256, 64, 38
40480, 64, SHA-256, 128, 31
40480, 64, SHA-256, 256, 31
40480, 64, SHA-256, 512, 22
40480, 64, SHA-256, 1024, 31
40480, 64, SHA-256, 2048, 16
40480, 64, SHA-256, 4096, 16
40480, 64, SHA-256, 8192, 22
40480, 64, SHA-256, 16384, 16
40480, 64, SHA-256, 32768, 31
40480, 64, SHA-256, 65536, 31
40480, 64, SHA-256, 131072, 69
40480, 64, SHA-256, 262144, 116
40480, 64, SHA-256, 524288, 238
40480, 64, SHA-256, 1048576, 502
40480, 64, SHA-256, 2097152, 917
40480, 64, SHA-256, 4194304, 1820
40480, 64, SHA-256, 8388608, 3624
40480, 64, SHA-256, 16777216, 7187
40480, 64, SHA-256, 33554432, 14489
40480, 64, SHA-256, 67108864, 28695
40480, 96, SHA-384, 1, 2005
40480, 96, SHA-384, 2, 987
40480, 96, SHA-384, 4, 523
40480, 96, SHA-384, 8, 279
40480, 96, SHA-384, 16, 138
40480, 96, SHA-384, 32, 81
40480, 96, SHA-384, 64, 50
40480, 96, SHA-384, 128, 47
40480, 96, SHA-384, 256, 21
40480, 96, SHA-384, 512, 31
40480, 96, SHA-384, 1024, 15
40480, 96, SHA-384, 2048, 16
40480, 96, SHA-384, 4096, 6
40480, 96, SHA-384, 8192, 32
40480, 96, SHA-384, 16384, 15
40480, 96, SHA-384, 32768, 31
40480, 96, SHA-384, 65536, 23
40480, 96, SHA-384, 131072, 47
40480, 96, SHA-384, 262144, 116
40480, 96, SHA-384, 524288, 238
40480, 96, SHA-384, 1048576, 484
40480, 96, SHA-384, 2097152, 903
40480, 96, SHA-384, 4194304, 1821
40480, 96, SHA-384, 8388608, 3608
40480, 96, SHA-384, 16777216, 7148
40480, 96, SHA-384, 33554432, 14382
40480, 96, SHA-384, 67108864, 28699
40480, 128, SHA-512, 1, 2587
40480, 128, SHA-512, 2, 1306
40480, 128, SHA-512, 4, 680
40480, 128, SHA-512, 8, 354
40480, 128, SHA-512, 16, 170
40480, 128, SHA-512, 32, 100
40480, 128, SHA-512, 64, 63
40480, 128, SHA-512, 128, 38
40480, 128, SHA-512, 256, 31
40480, 128, SHA-512, 512, 31
40480, 128, SHA-512, 1024, 22
40480, 128, SHA-512, 2048, 16
40480, 128, SHA-512, 4096, 16
40480, 128, SHA-512, 8192, 31
40480, 128, SHA-512, 16384, 16
40480, 128, SHA-512, 32768, 21
40480, 128, SHA-512, 65536, 31
40480, 128, SHA-512, 131072, 54
40480, 128, SHA-512, 262144, 131
40480, 128, SHA-512, 524288, 216
40480, 128, SHA-512, 1048576, 471
40480, 128, SHA-512, 2097152, 886
40480, 128, SHA-512, 4194304, 1783
40480, 128, SHA-512, 8388608, 3578
40480, 128, SHA-512, 16777216, 7133
40480, 128, SHA-512, 33554432, 14629
40480, 128, SHA-512, 67108864, 29340
40480, 56, SHA3-224, 1, 1218
40480, 56, SHA3-224, 2, 639
40480, 56, SHA3-224, 4, 316
40480, 56, SHA3-224, 8, 180
40480, 56, SHA3-224, 16, 82
40480, 56, SHA3-224, 32, 54
40480, 56, SHA3-224, 64, 32
40480, 56, SHA3-224, 128, 37
40480, 56, SHA3-224, 256, 15
40480, 56, SHA3-224, 512, 16
40480, 56, SHA3-224, 1024, 21
40480, 56, SHA3-224, 2048, 16
40480, 56, SHA3-224, 4096, 15
40480, 56, SHA3-224, 8192, 16
40480, 56, SHA3-224, 16384, 15
40480, 56, SHA3-224, 32768, 38
40480, 56, SHA3-224, 65536, 31
40480, 56, SHA3-224, 131072, 54
40480, 56, SHA3-224, 262144, 116
40480, 56, SHA3-224, 524288, 232
40480, 56, SHA3-224, 1048576, 470
40480, 56, SHA3-224, 2097152, 933
40480, 56, SHA3-224, 4194304, 1842
40480, 56, SHA3-224, 8388608, 3655
40480, 56, SHA3-224, 16777216, 7270
40480, 56, SHA3-224, 33554432, 14448
40480, 56, SHA3-224, 67108864, 29084
40480, 64, SHA3-256, 1, 1387
40480, 64, SHA3-256, 2, 702
40480, 64, SHA3-256, 4, 363
40480, 64, SHA3-256, 8, 185
40480, 64, SHA3-256, 16, 101
40480, 64, SHA3-256, 32, 69
40480, 64, SHA3-256, 64, 47
40480, 64, SHA3-256, 128, 34
40480, 64, SHA3-256, 256, 18
40480, 64, SHA3-256, 512, 16
40480, 64, SHA3-256, 1024, 31
40480, 64, SHA3-256, 2048, 15
40480, 64, SHA3-256, 4096, 23
40480, 64, SHA3-256, 8192, 15
40480, 64, SHA3-256, 16384, 31
40480, 64, SHA3-256, 32768, 32
40480, 64, SHA3-256, 65536, 37
40480, 64, SHA3-256, 131072, 63
40480, 64, SHA3-256, 262144, 122
40480, 64, SHA3-256, 524288, 232
40480, 64, SHA3-256, 1048576, 486
40480, 64, SHA3-256, 2097152, 964
40480, 64, SHA3-256, 4194304, 1842
40480, 64, SHA3-256, 8388608, 3678
40480, 64, SHA3-256, 16777216, 7265
40480, 64, SHA3-256, 33554432, 14766
40480, 64, SHA3-256, 67108864, 29185
40480, 96, SHA3-384, 1, 2052
40480, 96, SHA3-384, 2, 1056
40480, 96, SHA3-384, 4, 533
40480, 96, SHA3-384, 8, 285
40480, 96, SHA3-384, 16, 147
40480, 96, SHA3-384, 32, 83
40480, 96, SHA3-384, 64, 54
40480, 96, SHA3-384, 128, 31
40480, 96, SHA3-384, 256, 38
40480, 96, SHA3-384, 512, 15
40480, 96, SHA3-384, 1024, 32
40480, 96, SHA3-384, 2048, 15
40480, 96, SHA3-384, 4096, 16
40480, 96, SHA3-384, 8192, 21
40480, 96, SHA3-384, 16384, 32
40480, 96, SHA3-384, 32768, 31
40480, 96, SHA3-384, 65536, 34
40480, 96, SHA3-384, 131072, 65
40480, 96, SHA3-384, 262144, 132
40480, 96, SHA3-384, 524288, 237
40480, 96, SHA3-384, 1048576, 485
40480, 96, SHA3-384, 2097152, 934
40480, 96, SHA3-384, 4194304, 1857
40480, 96, SHA3-384, 8388608, 3740
40480, 96, SHA3-384, 16777216, 7349
40480, 96, SHA3-384, 33554432, 14786
40480, 96, SHA3-384, 67108864, 29503
40480, 128, SHA3-512, 1, 2830
40480, 128, SHA3-512, 2, 1388
40480, 128, SHA3-512, 4, 718
40480, 128, SHA3-512, 8, 353
40480, 128, SHA3-512, 16, 179
40480, 128, SHA3-512, 32, 117
40480, 128, SHA3-512, 64, 51
40480, 128, SHA3-512, 128, 53
40480, 128, SHA3-512, 256, 17
40480, 128, SHA3-512, 512, 31
40480, 128, SHA3-512, 1024, 15
40480, 128, SHA3-512, 2048, 20
40480, 128, SHA3-512, 4096, 17
40480, 128, SHA3-512, 8192, 15
